x,f_linear,g_polynomial,h_challenge
7.6,20.2,221.536,4.4255
7.7,20.4,233.073,4.6094
7.8,20.6,244.992,4.7519
7.8,20.6,244.992,4.7519
7.8,20.6,244.992,4.7519
7.8,20.6,244.992,4.7519
7.8,20.6,244.992,4.7519
7.9,20.8,257.299,4.8498
7.9,20.8,257.299,4.8498
7.9,20.8,257.299,4.8498
7.9,20.8,257.299,4.8498
8.0,21.0,270.0,4.9003
8.1,21.2,283.101,4.9009
8.1,21.2,283.101,4.9009
8.1,21.2,283.101,4.9009
8.1,21.2,283.101,4.9009
8.2,21.4,296.608,4.8496
8.2,21.4,296.608,4.8496
8.3,21.6,310.527,4.7448
8.3,21.6,310.527,4.7448
8.3,21.6,310.527,4.7448
8.5,22.0,339.625,4.3709
8.5,22.0,339.625,4.3709
8.5,22.0,339.625,4.3709
8.6,22.2,354.816,4.1013
8.6,22.2,354.816,4.1013
8.8,22.6,386.512,3.3998
8.8,22.6,386.512,3.3998
8.9,22.8,403.029,2.971
8.9,22.8,403.029,2.971
8.9,22.8,403.029,2.971
9.0,23.0,420.0,2.4932
9.0,23.0,420.0,2.4932
9.0,23.0,420.0,2.4932
9.1,23.2,437.431,1.9694
9.1,23.2,437.431,1.9694
9.2,23.4,455.328,1.4034
9.2,23.4,455.328,1.4034
9.2,23.4,455.328,1.4034
9.3,23.6,473.697,0.7995
9.3,23.6,473.697,0.7995
9.4,23.8,492.544,0.1624
9.5,24.0,511.875,-0.5025
9.5,24.0,511.875,-0.5025
9.5,24.0,511.875,-0.5025
9.5,24.0,511.875,-0.5025
9.6,24.2,531.696,-1.1891
9.6,24.2,531.696,-1.1891
9.8,24.6,572.832,-2.6018
9.8,24.6,572.832,-2.6018
9.8,24.6,572.832,-2.6018
9.9,24.8,594.159,-3.3138
9.9,24.8,594.159,-3.3138
9.9,24.8,594.159,-3.3138
9.9,24.8,594.159,-3.3138
10.0,25.0,616.0,-4.0198
10.0,25.0,616.0,-4.0198
10.0,25.0,616.0,-4.0198
10.1,25.2,638.361,-4.712
10.1,25.2,638.361,-4.712
10.2,25.4,661.248,-5.3825
10.2,25.4,661.248,-5.3825
10.2,25.4,661.248,-5.3825
10.3,25.6,684.667,-6.0232
10.4,25.8,708.624,-6.6263
10.4,25.8,708.624,-6.6263
10.5,26.0,733.125,-7.1837
10.5,26.0,733.125,-7.1837
10.5,26.0,733.125,-7.1837
10.5,26.0,733.125,-7.1837
10.8,26.6,809.952,-8.5058
10.8,26.6,809.952,-8.5058
10.8,26.6,809.952,-8.5058
10.8,26.6,809.952,-8.5058
10.8,26.6,809.952,-8.5058
10.9,26.8,836.689,-8.8059
10.9,26.8,836.689,-8.8059
10.9,26.8,836.689,-8.8059
11.0,27.0,864.0,-9.0249
11.0,27.0,864.0,-9.0249
11.1,27.2,891.891,-9.1572
11.1,27.2,891.891,-9.1572
11.2,27.4,920.368,-9.1977
11.3,27.6,949.437,-9.1425
11.4,27.8,979.104,-8.988
11.5,28.0,1009.375,-8.7319
11.6,28.2,1040.256,-8.3728
11.6,28.2,1040.256,-8.3728
11.7,28.4,1071.753,-7.9103
11.8,28.6,1103.872,-7.3451
11.8,28.6,1103.872,-7.3451
11.8,28.6,1103.872,-7.3451
11.8,28.6,1103.872,-7.3451
11.8,28.6,1103.872,-7.3451
11.9,28.8,1136.619,-6.6789
11.9,28.8,1136.619,-6.6789
12.0,29.0,1170.0,-5.9147
12.0,29.0,1170.0,-5.9147
12.0,29.0,1170.0,-5.9147
12.0,29.0,1170.0,-5.9147
12.1,29.2,1204.021,-5.0567
12.1,29.2,1204.021,-5.0567
12.1,29.2,1204.021,-5.0567
12.1,29.2,1204.021,-5.0567
12.2,29.4,1238.688,-4.11
12.3,29.6,1274.007,-3.0811
12.3,29.6,1274.007,-3.0811
12.3,29.6,1274.007,-3.0811
12.3,29.6,1274.007,-3.0811
12.4,29.8,1309.984,-1.9775
12.4,29.8,1309.984,-1.9775
12.4,29.8,1309.984,-1.9775
12.4,29.8,1309.984,-1.9775
12.5,30.0,1346.625,-0.808
12.5,30.0,1346.625,-0.808
12.6,30.2,1383.936,0.4179
12.6,30.2,1383.936,0.4179
12.6,30.2,1383.936,0.4179
12.6,30.2,1383.936,0.4179
12.7,30.4,1421.923,1.6893
12.7,30.4,1421.923,1.6893
12.7,30.4,1421.923,1.6893
12.7,30.4,1421.923,1.6893
12.7,30.4,1421.923,1.6893
12.8,30.6,1460.592,2.9948
12.9,30.8,1499.949,4.3217
12.9,30.8,1499.949,4.3217
12.9,30.8,1499.949,4.3217
12.9,30.8,1499.949,4.3217
13.1,31.2,1580.751,6.9868
13.1,31.2,1580.751,6.9868
13.2,31.4,1622.208,8.2968
13.2,31.4,1622.208,8.2968
13.2,31.4,1622.208,8.2968
13.3,31.6,1664.377,9.5724
13.4,31.8,1707.264,10.7985
13.4,31.8,1707.264,10.7985
13.4,31.8,1707.264,10.7985
13.5,32.0,1750.875,11.9601
13.6,32.2,1795.216,13.0424
13.7,32.4,1840.293,14.0305
13.7,32.4,1840.293,14.0305
13.8,32.6,1886.112,14.9102
13.9,32.8,1932.679,15.6678
14.0,33.0,1980.0,16.2902
14.0,33.0,1980.0,16.2902
14.0,33.0,1980.0,16.2902
14.1,33.2,2028.081,16.7653
14.1,33.2,2028.081,16.7653
14.2,33.4,2076.928,17.082
14.2,33.4,2076.928,17.082
14.3,33.6,2126.547,17.2305
14.3,33.6,2126.547,17.2305
14.4,33.8,2176.944,17.2025
14.5,34.0,2228.125,16.9909
14.5,34.0,2228.125,16.9909
14.5,34.0,2228.125,16.9909
14.6,34.2,2280.096,16.5906
14.6,34.2,2280.096,16.5906
14.6,34.2,2280.096,16.5906
14.6,34.2,2280.096,16.5906
14.7,34.4,2332.863,15.998
14.7,34.4,2332.863,15.998
14.7,34.4,2332.863,15.998
14.8,34.6,2386.432,15.2117
14.9,34.8,2440.809,14.232
14.9,34.8,2440.809,14.232
14.9,34.8,2440.809,14.232
15.0,35.0,2496.0,13.0614
15.1,35.2,2552.011,11.7046
15.1,35.2,2552.011,11.7046
15.1,35.2,2552.011,11.7046
15.1,35.2,2552.011,11.7046
15.1,35.2,2552.011,11.7046
15.1,35.2,2552.011,11.7046
15.5,36.0,2784.375,4.5832
15.5,36.0,2784.375,4.5832
15.5,36.0,2784.375,4.5832
15.6,36.2,2844.576,2.4402
15.6,36.2,2844.576,2.4402
15.6,36.2,2844.576,2.4402
15.6,36.2,2844.576,2.4402
15.7,36.4,2905.633,0.184
15.7,36.4,2905.633,0.184
15.7,36.4,2905.633,0.184
15.8,36.6,2967.552,-2.1663
15.8,36.6,2967.552,-2.1663
15.8,36.6,2967.552,-2.1663
15.8,36.6,2967.552,-2.1663
15.8,36.6,2967.552,-2.1663
15.8,36.6,2967.552,-2.1663
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
15.9,36.8,3030.339,-4.5895
16.0,37.0,3094.0,-7.063
16.0,37.0,3094.0,-7.063
16.0,37.0,3094.0,-7.063
16.0,37.0,3094.0,-7.063
16.1,37.2,3158.541,-9.5625
16.2,37.4,3223.968,-12.0627
16.2,37.4,3223.968,-12.0627
16.2,37.4,3223.968,-12.0627
16.3,37.6,3290.287,-14.537
16.3,37.6,3290.287,-14.537
16.3,37.6,3290.287,-14.537
16.3,37.6,3290.287,-14.537
16.3,37.6,3290.287,-14.537
16.4,37.8,3357.504,-16.9582
16.4,37.8,3357.504,-16.9582
16.5,38.0,3425.625,-19.2984
16.6,38.2,3494.656,-21.5295
16.6,38.2,3494.656,-21.5295
16.6,38.2,3494.656,-21.5295
16.6,38.2,3494.656,-21.5295
16.7,38.4,3564.603,-23.6234
16.8,38.6,3635.472,-25.5523
16.8,38.6,3635.472,-25.5523
16.8,38.6,3635.472,-25.5523
16.9,38.8,3707.269,-27.2891
16.9,38.8,3707.269,-27.2891
17.0,39.0,3780.0,-28.8074
17.0,39.0,3780.0,-28.8074
17.1,39.2,3853.671,-30.0823
17.1,39.2,3853.671,-30.0823
17.2,39.4,3928.288,-31.0903
17.2,39.4,3928.288,-31.0903
17.2,39.4,3928.288,-31.0903
17.2,39.4,3928.288,-31.0903
17.3,39.6,4003.857,-31.8098
17.3,39.6,4003.857,-31.8098
17.4,39.8,4080.384,-32.2214
17.4,39.8,4080.384,-32.2214
17.5,40.0,4157.875,-32.3083
17.5,40.0,4157.875,-32.3083
17.5,40.0,4157.875,-32.3083
17.6,40.2,4236.336,-32.0562
17.6,40.2,4236.336,-32.0562
17.6,40.2,4236.336,-32.0562
17.6,40.2,4236.336,-32.0562
17.7,40.4,4315.773,-31.4539
17.7,40.4,4315.773,-31.4539
17.8,40.6,4396.192,-30.4936
17.8,40.6,4396.192,-30.4936
17.9,40.8,4477.599,-29.1708
17.9,40.8,4477.599,-29.1708
17.9,40.8,4477.599,-29.1708
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.0,41.0,4560.0,-27.4848
18.2,41.4,4727.808,-23.0392
18.2,41.4,4727.808,-23.0392
18.2,41.4,4727.808,-23.0392
18.4,41.8,4899.664,-17.229
18.4,41.8,4899.664,-17.229
18.5,42.0,4987.125,-13.8524
18.5,42.0,4987.125,-13.8524
18.5,42.0,4987.125,-13.8524
18.5,42.0,4987.125,-13.8524
18.5,42.0,4987.125,-13.8524
18.6,42.2,5075.616,-10.1912
18.6,42.2,5075.616,-10.1912
18.7,42.4,5165.143,-6.2726
18.8,42.6,5255.712,-2.1275
18.8,42.6,5255.712,-2.1275
18.8,42.6,5255.712,-2.1275
18.8,42.6,5255.712,-2.1275
18.8,42.6,5255.712,-2.1275
18.8,42.6,5255.712,-2.1275
18.9,42.8,5347.329,2.2093
18.9,42.8,5347.329,2.2093
19.0,43.0,5440.0,6.6997
19.0,43.0,5440.0,6.6997
19.2,43.4,5628.528,15.9729
19.3,43.6,5724.397,20.6648
19.4,43.8,5821.344,25.329
19.4,43.8,5821.344,25.329
19.4,43.8,5821.344,25.329
19.4,43.8,5821.344,25.329
19.4,43.8,5821.344,25.329
19.5,44.0,5919.375,29.9152
19.5,44.0,5919.375,29.9152
19.5,44.0,5919.375,29.9152
19.5,44.0,5919.375,29.9152
19.6,44.2,6018.496,34.3713
19.6,44.2,6018.496,34.3713
19.6,44.2,6018.496,34.3713
19.7,44.4,6118.713,38.6449
19.9,44.8,6322.459,46.4337
19.9,44.8,6322.459,46.4337
20.0,45.0,6426.0,49.8451
